City,Name,Type,Latitude,Longitude,Description
Kottarakkara,Sony Hotel,hotel,9.007519,76.7834561,
Kottarakkara,Hotel Shijina,hotel,8.7878069,76.9397238,
Kottarakkara,KIRAN,hotel,8.7886813,76.9400602,
Kottarakkara,Zam Zam Hotel,hotel,8.8621665,76.8948231,
Kottarakkara,Kunjunte Kada,hotel,8.9917614,76.7102219,
Kottarakkara,Abhilash Home stay,motel,8.9971097,76.8109468,
Kottarakkara,Juice Art,hotel,8.8742951,76.7767989,
Kottarakkara,"Nadan Hotel, Chethady",hotel,9.0177383,76.83493,
Kottarakkara,kerala,hotel,8.8166938,77.0125152,
Kottarakkara,Prashandh Hotel,hotel,9.045375,76.7736128,
Kottarakkara,New International,hotel,8.9980944,76.7730914,
Kottarakkara,Meenmootty waterfall,attraction,8.78272,76.9185535,
Kottarakkara,Karuna Nagar Residence,apartment,9.0157363,76.7869888,
Kottarakkara,Ram Footprint,attraction,8.8664202,76.8674788,
Kottarakkara,Arippa Ecotourism Village,attraction,8.836333,77.0294612,
Kottarakkara,Vishnu Hotel,hotel,8.8743569,76.776217,
Kottarakkara,Aarya hotel,hotel,8.922424,76.8498274,
Kottarakkara,Anaswara activity group,camp_site,8.9593102,76.8089096,
Kottarakkara,Kavya activity group,camp_site,8.975268,76.8286512,
Kottarakkara,Haritham harithakarmasena,camp_site,9.0154616,76.8407042,
Kottarakkara,Veena hotel,hotel,9.0511356,76.7045854,
Kottarakkara,Kairali Janakeeya hotel,hotel,9.0507653,76.7045995,
Kottarakkara,Amma readymade garments,hotel,9.0503974,76.7028027,
Kottarakkara,Ammas hotel and tea shop,hotel,9.0501537,76.7974614,
Kottarakkara,Vattathil Waterfalls,attraction,8.85349,76.8265429,
Kottarakkara,Waterfall Danger Warning,information,8.8517274,76.8261517,
Kottarakkara,Chadayamangalam - Pallickal Road,attraction_:_via_Kalladathanni_Vattathil_water_fall,8.8407068,76.8252681,
Kottarakkara,Jatayu Rock,artwork,8.8659672,76.8672246,
Kottarakkara,Chadayamangalam - Pallickal Road,attraction,8.8570556,76.8412406,
Kottarakkara,gouri nanda,hotel,8.8748506,76.8694115,
Kottarakkara,Marthoma View Point,attraction,8.8891258,76.8688011,
Kottarakkara,Ushas lodge,hotel,8.9543915,76.8400927,
Kottarakkara,Hotel Nila Inn,hotel,8.981176,76.7101602,
Kottarakkara,Hotel Indraprastham,hotel,8.9787072,76.8138687,
Kottarakkara,Ayiravalli Para,attraction,9.043542,76.783563,
Kottarakkara,Ambalakara Hotel,hotel,8.9162301,76.7666885,
Kottarakkara,Tea shop,hotel,8.9335919,76.8167108,
Kottarakkara,Shilpa,motel,9.0438238,76.7739502,
Kottarakkara,TKM IT Guest House,guest_house,8.9953685,76.6965273,
Punalur,Ottackal Lookout,viewpoint,8.9770627,77.0386349,
Punalur,Amphi Theater,attraction,8.9603026,77.0616194,
Punalur,Adventure Zone,attraction,8.9587542,77.0677839,
Punalur,Elavated Walkway,attraction,8.9590612,77.0679185,
Punalur,Rest House,motel,8.9583699,77.0659653,
Punalur,പുനലൂർ തൂക്കുപാലം,attraction,9.0180422,76.927568,
Punalur,Kumar Palace,hotel,9.0187998,76.9295626,
Punalur,Panacea Ventures,hotel,9.0174178,76.9260974,
Punalur,New Kavitha Hotel,hotel,9.0176641,76.9252686,
Punalur,A One Hotel,hotel,9.0201463,76.9219749,
Punalur,Palaruvi Waterfalls,attraction,8.9417725,77.165359,
Punalur,Shilpa Retreat,hotel,8.892511,76.8649404,
Punalur,Nature Paddy Inn-luxury Rooms,motel,8.8865936,77.0599974,
Punalur,"Hotel Atlantis, Anchal",hotel,8.9261473,76.9155344,
Punalur,Hotel Sudhi,hotel,8.9950669,76.9945952,
Punalur,SENDURNEY ECOTOURISAM,information,8.9591131,77.0624262,
Punalur,PWD Guest House,guest_house,9.0179551,76.9292677,
Punalur,KTDC Motel Araam,motel,9.0149579,76.9450182,
Punalur,Shendurney Wildlife Sanctuary,attraction,8.8605462,77.2138095,
Punalur,Kudumbasree vanitha hotel,hotel,8.9088296,76.8556631,
Punalur,Mahadeva Hotel,hotel,8.9922579,76.9356296,
Punalur,Asna Asif Hotel,hotel,9.0191133,76.9110094,
Punalur,Janakeeya hotel,hotel,9.0235755,76.9230637,
Punalur,Sreshtta hks group,camp_site,9.0208508,76.9208855,
Punalur,Thiruvathira hks group,camp_site,9.0208455,76.9209271,
Punalur,Kasthoorba cleaning unit,camp_site,9.0207532,76.9208962,
Punalur,Allus hotel,hotel,9.0208167,76.9209145,
Punalur,Janakeeya hotel,hotel,9.0184149,76.9281249,
Punalur,Kulathupuzha Forest Museum,museum,8.9055613,77.0571574,
Punalur,Parappar View Point,viewpoint,8.9149654,77.1700662,
Punalur,Gandhi Statue,artwork,9.0178087,76.9269988,
Punalur,Pathimoonnu Kannara Palam,attraction,8.9672229,77.0908573,
Punalur,Thenmala Ottackal Lookout,attraction,8.9771481,77.0387597,
Punalur,Deer Rehabilitaion Centre,zoo,8.9669235,77.0523276,
Punalur,Thenmala Eco Tourism Office,information,8.9596855,77.0620506,
Punalur,KTDC,hotel,8.9580431,77.1485675,
Punalur,Hotel Panacea Ventures,hotel,9.0173793,76.9260934,
Punalur,A One Hotel,hotel,9.0201741,76.9219964,
Punalur,Hotel Highway Kitchen,hotel,8.8987602,76.8593816,
Punalur,Rayyans Bakers & Restaurent,hotel,8.927196,76.9207245,
Punalur,Hotel Neema,hotel,8.9005625,77.0585894,
Punalur,Ananthu Hotel,hotel,8.910725,77.0545275,
Punalur,Archana Hotel,hotel,8.9276207,76.9127874,
Punalur,Hotel Atlantis - Building - Anchal,hotel,8.9261044,76.9155609,
Punalur,Manthri's Hotel,hotel,8.9103552,77.0495712,
Punalur,Shaji Hotel,hotel,9.019991,76.9217459,
Punalur,Punalur Suspension Bridge,attraction,9.0180443,76.9275997,
Punalur,Hotel Thashkant,hotel,8.9675144,77.0707428,
Punalur,Parappar View Point,attraction,8.9150051,77.1700689,
Paravur,traditional river fishing community,responsible,10.1793749,76.244245,
Paravur,"Public Works Department, Guest House",guest_house,10.1484435,76.2276752,
Paravur,Paravur Tourist Home(PTH),hotel,10.1483787,76.2291965,
Paravur,Gopika Residency,hotel,10.0875327,76.2678122,
Paravur,CMC History and Art Museum,museum,10.1012481,76.2623646,
Paravur,Takashi Homestay,guest_house,10.1592878,76.2168574,
Paravur,Paravur Visitors's Center,information,10.1535283,76.2218604,
Paravur,select,hotel,10.1548461,76.295565,
Paravur,Shah Regency,motel,10.0965601,76.3172903,
Paravur,"Jesus Christ statue,south thuruthipuram",artwork,10.193684,76.22094,
Paravur,Mankara,hotel,10.1499802,76.234784,
Paravur,Veneziano Villa,guest_house,10.1047803,76.2565187,
Paravur,Grand Muziris,hotel,10.1490812,76.2305312,
Paravur,madathil house,guest_house,10.105595,76.3242288,
Paravur,MKK Nayar Statue,artwork,10.0740012,76.3009232,
Paravur,Kerala Jews Life Style Museum,museum,10.1688947,76.2484834,
Paravur,Cee Cee Tower,hotel,10.1495658,76.2368946,
Paravur,White City,hotel,10.1401502,76.2301145,
Paravur,Golden Palace,hotel,10.1471077,76.2351065,
Paravur,"Galaxy Hotel, Paravoor",hotel,10.1524776,76.2336962,
Paravur,Popular Mega Motors - Tata Motors,caravan_site,10.125665,76.314135,
Paravur,Ishaque Mamadey Biriyanikada,hotel,10.1496987,76.2603466,
Paravur,Hotel Fizza,hotel,10.1311723,76.284136,
Paravur,Hotel and Tea Shop,hotel,10.1304936,76.2871871,
Paravur,Harishree Lodge 2,motel,10.1596171,76.22284,
Paravur,Harishree Lodge,motel,10.1603683,76.2224664,
Paravur,Aanamaker Gallery,gallery,10.1673217,76.2224557,
Paravur,Puzhayoram Guest House,guest_house,10.1923768,76.2009802,
Paravur,Hafil,motel,10.1000082,76.3061084,
Paravur,Swad Hotel,hotel,10.1747553,76.2667111,
Paravur,Chavara Kuriakose Museum,museum,10.0997832,76.2658081,
Paravur,Hotel Dhanya,hotel,10.1727864,76.2748886,
Paravur,Maankara Hotels,hotel,10.1499749,76.2347813,
Paravur,Hotel Durbar,hotel,10.0853672,76.2953881,
Thiruvananthapuram,sri gavuri nivas,hotel,8.5231268,76.9297678,
Thiruvananthapuram,Uday Samudra,hotel,8.4014875,76.9724317,
Thiruvananthapuram,Samudra,hotel,8.4001231,76.9728292,
Thiruvananthapuram,West Fort,attraction,8.4835728,76.9391924,
Thiruvananthapuram,Pankaj Hotel,hotel,8.4958271,76.9479098,
Thiruvananthapuram,Travancore Heritage Resort,hotel,8.3582657,77.0176522,
Thiruvananthapuram,Osho Guest House,guest_house,8.73317,76.70721,
Thiruvananthapuram,Mk Gardens,guest_house,8.7331,76.70664,
Thiruvananthapuram,Varkala Marine Port,guest_house,8.7340053,76.7059255,
Thiruvananthapuram,Green View,guest_house,8.73439,76.70551,
Thiruvananthapuram,La Exotica,guest_house,8.73631,76.7048,
Thiruvananthapuram,Jicky's,motel,8.7373121,76.7045787,
Thiruvananthapuram,Ruby Bleu,guest_house,8.73713,76.70414,
Thiruvananthapuram,Vaisakham,guest_house,8.73685,76.70409,
Thiruvananthapuram,Bamboo Castle,guest_house,8.73645,76.70396,
Thiruvananthapuram,Lima,guest_house,8.73629,76.70392,
Thiruvananthapuram,Clafouti,guest_house,8.7392957,76.699823,
Thiruvananthapuram,Oceanic,guest_house,8.7389936,76.7005593,
Thiruvananthapuram,Venus Villa,guest_house,8.73894,76.70086,
Thiruvananthapuram,Villa Anamika,guest_house,8.7392629,76.7014956,
Thiruvananthapuram,Silver Sand,guest_house,8.73978,76.7017,
Thiruvananthapuram,Holiday Home,guest_house,8.73974,76.70186,
Thiruvananthapuram,Padma,guest_house,8.73975,76.70219,
Thiruvananthapuram,Shiva Garden,guest_house,8.73975,76.70242,
Thiruvananthapuram,Raja,guest_house,8.73964,76.70284,
Thiruvananthapuram,Preeth Resort,hotel,8.73957,76.70291,
Thiruvananthapuram,Sunshine,guest_house,8.73952,76.703,
Thiruvananthapuram,Silver Estater,guest_house,8.7389263,76.7032417,
Thiruvananthapuram,Deshadan,guest_house,8.7392468,76.7041953,
Thiruvananthapuram,Prasanti Garden,guest_house,8.7390609,76.70492,
Thiruvananthapuram,Dreams,guest_house,8.73873,76.70322,
Thiruvananthapuram,Deccan Restaurant,guest_house,8.7386407,76.7030246,
Thiruvananthapuram,Green House,guest_house,8.7383106,76.7029006,
Thiruvananthapuram,Bamboo Village,guest_house,8.7413598,76.6995509,
Thiruvananthapuram,Charaka,guest_house,8.74331,76.69866,
Thiruvananthapuram,Wood House,guest_house,8.74343,76.69855,
Thiruvananthapuram,Krishnatheeram,hotel,8.7431543,76.699319,
Thiruvananthapuram,New Heaven,guest_house,8.74304,76.69958,
Thiruvananthapuram,Golden Beach Ressort,guest_house,8.74276,76.69978,
Thiruvananthapuram,Jibin,guest_house,8.7425789,76.7001776,
Thiruvananthapuram,The Village,guest_house,8.74168,76.701,
Thiruvananthapuram,Asthamay Bungalows,guest_house,8.7527412,76.6925655,
Thiruvananthapuram,Dream Waves,guest_house,8.7483924,76.6954278,
Thiruvananthapuram,Punchiri Villa,guest_house,8.74901,76.69666,
Thiruvananthapuram,Blue Water,hotel,8.7502824,76.694251,
Thiruvananthapuram,Pinkaana,guest_house,8.75047,76.69481,
Thiruvananthapuram,Kattil,guest_house,8.7505,76.69497,
Thiruvananthapuram,Oasis,guest_house,8.75052,76.69518,
Thiruvananthapuram,The First Place,guest_house,8.75053,76.69531,
Thiruvananthapuram,Sona,guest_house,8.75051,76.69552,
Thiruvananthapuram,Odayam,guest_house,8.75054,76.69557,
Thiruvananthapuram,Sea Splendour,guest_house,8.75049,76.69576,
Thiruvananthapuram,Blue Water,guest_house,8.7506561,76.6947224,
Thiruvananthapuram,Pulimoottil Guest House,guest_house,8.75098,76.69463,
Thiruvananthapuram,Asthamay,guest_house,8.7511,76.6942,
Thiruvananthapuram,Thanima Beach Ressort,guest_house,8.7536384,76.691614,
Thiruvananthapuram,Vrinda Ayurveda Beach Resort,guest_house,8.7587427,76.6883061,
Thiruvananthapuram,MR Beach Ressort,guest_house,8.77949,76.67858,
Thiruvananthapuram,Boathouse,attraction,8.5353942,77.1475507,
Thiruvananthapuram,Highland Park,hotel,8.4890801,76.9492938,
Thiruvananthapuram,Boulders,viewpoint,8.3819295,76.9815845,
Thiruvananthapuram,Watch Tower,viewpoint,8.5354979,77.1471728,
Thiruvananthapuram,Geeth,hotel,8.4943055,76.9471179,
Thiruvananthapuram,Swagath Holiday Resort,hotel,8.3896073,76.9780008,
Thiruvananthapuram,Royal Castle,guest_house,8.7379459,76.7038415,
Thiruvananthapuram,"Hindustan Beach Retreat, Varkala",hotel,8.732829,76.7066318,
Thiruvananthapuram,Poovar Pozhikkara Beach,picnic_site,8.3040925,77.0821042,
Thiruvananthapuram,The Haiwa Beach Residency,hotel,8.7389174,76.7046811,
Thiruvananthapuram,Veli,picnic_site,8.5109618,76.8903041,
Thiruvananthapuram,Sea View Palace,hotel,8.3857644,76.9800524,
Thiruvananthapuram,Government Guesthouse,guest_house,8.7393657,76.7073874,
Thiruvananthapuram,Santa Claus' Resort,guest_house,8.7411915,76.6994564,
Thiruvananthapuram,Kerala Bamboo House,guest_house,8.7388224,76.7004678,
Thiruvananthapuram,Kerala Bomboo house,chalet,8.7388597,76.7004252,
Thiruvananthapuram,Blue Marine Beach Resort,guest_house,8.7416195,76.6992577,
Thiruvananthapuram,Samsara Harmony,hotel,8.7535773,76.6918307,
Thiruvananthapuram,The Gateway Hotel,hotel,8.7344776,76.7077583,
Thiruvananthapuram,Kovalam Beach,hotel,8.3908083,76.9751013,
Thiruvananthapuram,Linchu Ayurvedic Beach Resort,hotel,8.3881805,76.9778989,
Thiruvananthapuram,Sea Rock,hotel,8.3881602,76.976694,
Thiruvananthapuram,Sea View,hotel,8.3902619,76.9750666,
Thiruvananthapuram,Kerala Bamboo House,guest_house,8.7387189,76.7005777,
Thiruvananthapuram,University Guesthouse,guest_house,8.5620083,76.8837431,
Thiruvananthapuram,Kukies Holiday Inn,hotel,8.4923643,76.947108,
Thiruvananthapuram,"T Madhava Rao, Divan of Travancore",artwork,8.4977201,76.9484193,
Thiruvananthapuram,Heera Classic,apartment,8.5299889,76.9340054,
Thiruvananthapuram,Heera Kinara,apartment,8.5300955,76.9345878,
Thiruvananthapuram,Oceano Cliff,hotel,8.7265621,76.7116794,
Thiruvananthapuram,Varkala Bamboo Village Beach Resort,hotel,8.7277235,76.7100925,
Thiruvananthapuram,Sandy Beach Retreat,hotel,8.7509165,76.6939319,
Thiruvananthapuram,Salient,hotel,8.7209847,76.7165354,
Thiruvananthapuram,Mummy Bamboo House,hotel,8.7386181,76.7015116,
Thiruvananthapuram,Kaithakuzhi Guesthouse,hotel,8.7387509,76.7015361,
Thiruvananthapuram,Raj Palace,hotel,8.7384773,76.7015074,
Thiruvananthapuram,Raj Mahal,hotel,8.4830447,76.9386652,
Thiruvananthapuram,Rose Tourist Home,hotel,8.475198,76.9186927,
Thiruvananthapuram,Sunday Bed & Breakfast,hotel,8.4749666,76.9191165,
Thiruvananthapuram,Deauvill Resort,hotel,8.7394454,76.7010871,
Thiruvananthapuram,Govt. PWD Rest House,guest_house,8.4922134,76.959032,
Thiruvananthapuram,Dolphin,hotel,8.3828146,76.9808543,
Thiruvananthapuram,Mayakunnu Villas,chalet,8.388914,76.9810109,
Thiruvananthapuram,Hill View,hotel,8.737887,76.7021002,
Thiruvananthapuram,Abad Harmonia,hotel,8.3560724,77.0202352,
Thiruvananthapuram,Netaji Subhash Chandra Bose Statue,artwork,8.5084961,76.9500776,
Thiruvananthapuram,Varkala Beach And Cliff,viewpoint,8.7356997,76.7042362,
Thiruvananthapuram,Hotel Ya Ali,hotel,8.5735131,76.8684526,
Thiruvananthapuram,Ponmudi PWD Guest House,guest_house,8.7470621,77.1272453,
Thiruvananthapuram,Ponmudi Upper Sanatorium,attraction,8.7660115,77.113078,
Thiruvananthapuram,Unwind Hotels,hotel,8.3865214,76.9783481,
Thiruvananthapuram,Sunrise,hotel,8.3887753,76.9784602,
Thiruvananthapuram,Sreelaksmi Holiday Inn,hotel,8.3887813,76.9785082,
Thiruvananthapuram,Hill and Sea View,hotel,8.3892704,76.979807,
Thiruvananthapuram,Chithira Thirunal,artwork,8.503347,76.9477831,
Thiruvananthapuram,InDa,hotel,8.738746,76.701979,
Thiruvananthapuram,Kumaran Asan Statue,artwork,8.5034841,76.9484769,
Thiruvananthapuram,Kaiya House,homestay,8.735937,76.7096845,
Thiruvananthapuram,Aruvi Tourist Home,hotel,8.5213409,76.9412677,
Thiruvananthapuram,Puccini Lala,guest_house,8.7404506,76.7005453,
Thiruvananthapuram,Hotel Rock and Beach,hotel,8.3900425,76.9772867,
Thiruvananthapuram,R. Sankar,artwork,8.5053434,76.9513188,
Thiruvananthapuram,Veluthampi Dalava,artwork,8.4973711,76.9486274,
Thiruvananthapuram,Museum of History and Heritage,museum,8.5081757,76.953793,
Thiruvananthapuram,C Keshavan,artwork,8.5087876,76.9564484,
Thiruvananthapuram,K Karunakaran,artwork,8.5094545,76.9572706,
Thiruvananthapuram,Ponmudi Hill Station,attraction,8.7668888,77.109477,
Thiruvananthapuram,പൊന്മുടി - பொன்முடி,viewpoint,8.7656646,77.1129227,
Thiruvananthapuram,Swapna Residency,hotel,8.4981827,76.9475547,
Thiruvananthapuram,Cosmic Leisure Resort,hotel,8.3875672,76.9773477,
Thiruvananthapuram,Ganesh House,hotel,8.3988422,76.9749332,
Thiruvananthapuram,Galaxy Inn,hotel,8.4844212,76.9523289,
Thiruvananthapuram,Secret Garden,guest_house,8.7394549,76.7030708,
Thiruvananthapuram,Kerala bamboo house,hotel,8.7385296,76.7005145,
Thiruvananthapuram,Princess Inn,hotel,8.4909753,76.9491337,
Thiruvananthapuram,Rajiv Gandhi,artwork,8.4957207,76.9528888,
Thiruvananthapuram,EMS,artwork,8.5063685,76.9505447,
Thiruvananthapuram,BR Ambedkar,artwork,8.4955785,76.9526373,
Thiruvananthapuram,Pattom Thanupillai,artwork,8.5020734,76.949676,
Thiruvananthapuram,Jawaharlal Nehru,artwork,8.5070666,76.9498606,
Thiruvananthapuram,BR Ambedkar,artwork,8.5065568,76.9499197,
Thiruvananthapuram,KCS Mani,artwork,8.4903235,76.9560439,
Thiruvananthapuram,MN Govindan Nair,artwork,8.5186614,76.9420554,
Thiruvananthapuram,Abhi's Cafe,hotel,8.3895002,76.9791788,
Thiruvananthapuram,Vedanta wake up,hotel,8.3875758,76.9786949,
Thiruvananthapuram,Moon Valley Cottage,hotel,8.3874582,76.9786628,
Thiruvananthapuram,Hotel Rohit,hotel,8.3862813,76.9802611,
Thiruvananthapuram,Hotel Greenland,hotel,8.386207,76.9803,
Thiruvananthapuram,Hotel Peacock,hotel,8.3854378,76.9810153,
Thiruvananthapuram,Marina,guest_house,8.3854086,76.9796392,
Thiruvananthapuram,Hawah Beach Resort,hotel,8.3865192,76.9815377,
Thiruvananthapuram,Hotel Peacock,hotel,8.3863493,76.9817756,
Thiruvananthapuram,Hotel California,hotel,8.3847933,76.9808301,
Thiruvananthapuram,Blooms Beach Resort,hotel,8.3844152,76.9803647,
Thiruvananthapuram,Maharaju Palace,hotel,8.3843263,76.9805793,
Thiruvananthapuram,Good Morning Residancy,hotel,8.3841034,76.9805927,
Thiruvananthapuram,The Beach Hotel,hotel,8.3838022,76.9802051,
Thiruvananthapuram,Patrick villa,hotel,8.3888024,76.9785763,
Thiruvananthapuram,Jasmine Palace,hotel,8.388687,76.9777891,
Thiruvananthapuram,Hotel Marine Palace,hotel,8.3885768,76.9771708,
Thiruvananthapuram,Speed boat service,yes,8.3882757,76.9763487,
Thiruvananthapuram,Sea Shore Hotel and Restaurant,hotel,8.3874252,76.9766317,
Thiruvananthapuram,Swami Tourist Home,guest_house,8.387201,76.9765633,
Thiruvananthapuram,Pappukutty,hotel,8.3865429,76.9777757,
Thiruvananthapuram,Achutha Tourist Home,guest_house,8.3863412,76.9781512,
Thiruvananthapuram,The Beach Hotel,hotel,8.3856613,76.9791047,
Thiruvananthapuram,Coco Beach Resort and Spa,hotel,8.3872275,76.9785119,
Thiruvananthapuram,Jasmine Palace,hotel,8.3886611,76.9778725,
Thiruvananthapuram,Mathatitu Yoga Ashram,guest_house,8.7390873,76.7012302,
Thiruvananthapuram,Mathatitu Yoga Ashram,guest_house,8.7390506,76.7012397,
Thiruvananthapuram,Kasi Yoga Varkala,guest_house,8.7438791,76.707107,
Thiruvananthapuram,Nikhil Residence,hotel,8.7397618,76.7013228,
Thiruvananthapuram,Boat Club Kappil,viewpoint,8.7816229,76.674561,
Thiruvananthapuram,Dr.Unni's Nest,hotel,8.3871359,76.9801339,
Thiruvananthapuram,Poohja garden,apartment,8.7381853,76.7051262,
Thiruvananthapuram,K R guest house,hotel,8.7270515,76.711216,
Thiruvananthapuram,Ashoka Inn,hotel,8.5453275,76.8783102,
Thiruvananthapuram,Ammayum Kunjum,artwork,8.5234157,76.9268976,
Thiruvananthapuram,Blue Sea Beach Resort,hotel,8.7325973,76.7067533,
Thiruvananthapuram,Tibetan Market,attraction,8.7372154,76.7029325,
Thiruvananthapuram,Bamboo Haven Beach Resort,chalet,8.7391159,76.7004478,
Thiruvananthapuram,K.C.S Paniker Gallery,museum,8.5097378,76.9566536,
Thiruvananthapuram,Sree Chithra Art Gallery,museum,8.5110537,76.9551261,
Thiruvananthapuram,Tourist Information Centre,information,8.7408219,76.7230879,
Thiruvananthapuram,Hotel Teekay Palace,hotel,8.4894416,76.953819,
Thiruvananthapuram,Science & Technology Museum,museum,8.5099454,76.9468645,
Thiruvananthapuram,Rita's Homestay,guest_house,8.7372808,76.7039587,
Thiruvananthapuram,Fisherman Village,attraction,8.7200784,76.7162247,
Thiruvananthapuram,Appollo Dimora,hotel,8.4888205,76.9510263,
Thiruvananthapuram,Pattom Royal Hotel,hotel,8.5177832,76.9436289,
Thiruvananthapuram,Dale Rosa Apartments,apartment,8.7397245,76.7095173,
Thiruvananthapuram,Hotel Surya,guest_house,8.3865756,76.9787208,
Thiruvananthapuram,Sandy Beach residence,hotel,8.3860851,76.9794182,
Thiruvananthapuram,Hotel Sumangali,hotel,8.3865377,76.9781814,
Thiruvananthapuram,Golden Isle,attraction,8.6987121,76.7470018,
Thiruvananthapuram,Panayilkadavu bridge,attraction,8.7014222,76.752534,
Thiruvananthapuram,Sagara Beach Resort,hotel,8.3836687,76.9815274,
Thiruvananthapuram,Iinspection Bungalow Vizhinjam,guest_house,8.3815273,76.9835209,
Thiruvananthapuram,Marine Aquarium Vizhinjam,aquarium,8.3836072,76.9835434,
Thiruvananthapuram,Harbour Quarters - Vizhinjam,apartment,8.3912762,76.9858795,
Thiruvananthapuram,Gone costal,apartment,8.7394962,76.7013471,
Thiruvananthapuram,Kurikani junction,museum,8.7439759,76.706262,
Thiruvananthapuram,heavenly,chalet,8.7401477,76.7007122,
Thiruvananthapuram,Kaiya House,hotel,8.7348544,76.7102172,
Thiruvananthapuram,Fish market,attraction,8.6722988,76.7566097,
Thiruvananthapuram,Agastya Ayurveda Hotel,hotel,8.3587982,77.0093194,
Thiruvananthapuram,Hotel Green Palace,hotel,8.7379607,76.7019188,
Thiruvananthapuram,Cliff House Homestay,guest_house,8.7381251,76.7013851,
Thiruvananthapuram,Marigold Hotel,guest_house,8.7380906,76.7009264,
Thiruvananthapuram,Thanal Beach Resort,guest_house,8.7384883,76.7000681,
Thiruvananthapuram,Palan Beach Resort,guest_house,8.7389098,76.7000493,
Thiruvananthapuram,Sun View Beach Resort,guest_house,8.7424596,76.6991079,
Thiruvananthapuram,Organic Villa,guest_house,8.7421547,76.6994458,
Thiruvananthapuram,Divine Bliss,guest_house,8.7424888,76.6998589,
Thiruvananthapuram,Skylark,guest_house,8.7406966,76.7027101,
Thiruvananthapuram,Lilypad,guest_house,8.7379244,76.7044639,
Thiruvananthapuram,Hill-Top,guest_house,8.7380721,76.7010644,
Thiruvananthapuram,Black Beach Resort,hotel,8.7433922,76.6992057,
Thiruvananthapuram,Palm Tree Heritage,hotel,8.7494477,76.6951033,
Thiruvananthapuram,Maadathil Cottages,hotel,8.7532412,76.6923514,
Thiruvananthapuram,Lake n Sea,guest_house,8.7802748,76.6741365,
Thiruvananthapuram,Savithri Inn,guest_house,8.7416459,76.6997501,
Thiruvananthapuram,New Skyline Tourist Paradise,hotel,8.7401326,76.700507,
Thiruvananthapuram,Blue Wave Resort,guest_house,8.7354647,76.7053427,
Thiruvananthapuram,Lilypad Resort,hotel,8.7376768,76.704518,
Thiruvananthapuram,Temple,attraction,8.7326984,76.7060813,
Thiruvananthapuram,Lighthouse and sunset view STP,viewpoint,8.3819781,76.9830629,
Thiruvananthapuram,Hotel Ganga,hotel,8.5430659,76.8927777,
Thiruvananthapuram,Techno Valley Apartment,apartment,8.5710828,76.8901746,
Thiruvananthapuram,Palm Tree Farm,attraction,8.7595331,76.7236933,
Thiruvananthapuram,LeCoco,hotel,8.7372976,76.7030139,
Thiruvananthapuram,LeCoco,information,8.7369278,76.7024673,
Thiruvananthapuram,Trivandrum,attraction,8.4871538,76.9476994,
Thiruvananthapuram,Meenmutty Waterfall,attraction,8.7122015,77.1449591,
Thiruvananthapuram,Olive Cressida,apartment,8.5539298,76.8816444,
Thiruvananthapuram,Nutshell - An Airport Boutique by the Sea,guest_house,8.474616,76.9160146,
Thiruvananthapuram,Nikunjam iPark,apartment,8.5772642,76.8665579,
Thiruvananthapuram,Chithira Thirunal,artwork,8.5177796,76.9564423,
Thiruvananthapuram,Heaven Garden Inn,hotel,8.738164,76.7093263,
Thiruvananthapuram,Omsam Guest Home,hotel,8.7323975,76.7070402,
Thiruvananthapuram,Green Plaza,guest_house,8.738029,76.7013753,
Thiruvananthapuram,Trivandrum lodge,hotel,8.4883275,76.9429832,
Thiruvananthapuram,Rajaram Tourist Home,hotel,8.4911473,76.9540449,
Thiruvananthapuram,My eco villa,apartment,8.7390244,76.7013408,
Thiruvananthapuram,Radha House,guest_house,8.3908539,76.9778051,
Thiruvananthapuram,Rhada house,hotel,8.390817,76.9777936,
Thiruvananthapuram,Windsor Rajadhani,hotel,8.5284682,76.9605435,
Thiruvananthapuram,Mad about Coco,hotel,8.7381039,76.7016359,
Thiruvananthapuram,GSLV Mk III rocket model,attraction,8.5365342,76.8667035,
Thiruvananthapuram,GSLV Mk II rocket model,attraction,8.5364958,76.8666526,
Thiruvananthapuram,PSLV rocket model,attraction,8.5364467,76.8665922,
Thiruvananthapuram,Goodland Residency,hotel,8.490431,76.9540647,
Thiruvananthapuram,Adventure zone,attraction,8.509063,76.8882207,
Thiruvananthapuram,SM tourist home,motel,8.4872548,76.9473237,
Thiruvananthapuram,DD Twitter Homes (Desai ),apartment,8.543486,76.8923044,
Thiruvananthapuram,Panchavadi beach resort,guest_house,8.7331552,76.7077252,
Thiruvananthapuram,French flower,guest_house,8.7422759,76.7003223,
Thiruvananthapuram,Skyland,guest_house,8.7378771,76.703087,
Thiruvananthapuram,Amalas Residency,hotel,8.4855137,76.949623,
Thiruvananthapuram,saravana bhavan,hotel,8.4851239,76.9480338,
Thiruvananthapuram,Fort View,hotel,8.4849087,76.9480057,
Thiruvananthapuram,hotel sukhvas,hotel,8.4888808,76.9490698,
Thiruvananthapuram,Hotel sourashtra,hotel,8.4863984,76.9482521,
Thiruvananthapuram,Alankar hotel,hotel,8.4849223,76.9471526,
Thiruvananthapuram,nadan kadayum veetile oonum,hotel,8.4851957,76.9516718,
Thiruvananthapuram,Tibetian Arts Gallery,gallery,8.3597687,77.0121613,
Thiruvananthapuram,Baby House Guesthouse,hotel,8.7375793,76.7029738,
